name,description,category_id,email,phone,website,address,city,country,postal_code,latitude,longitude,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,is_active,is_public,is_featured,is_verified
Roma Pärnu,"Quality italian restaurants services in Pärnu, Estonia. Professional and reliable business serving the local community.",26,info@romapärnu.com,+80-184-1338,https://www.romapärnu.com,875 King Street,Pärnu,Estonia,93477,46.538286,-7.612982,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Bella Vantaa,"Quality italian restaurants services in Vantaa, Finland. Professional and reliable business serving the local community.",26,info@bellavantaa.com,+56-738-1748,https://www.bellavantaa.com,88 Main Street,Vantaa,Finland,83317,58.724716,-7.441366,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Pasta Thessaloniki,"Quality italian restaurants services in Thessaloniki, Greece. Professional and reliable business serving the local community.",26,info@pastathessaloniki.com,+85-960-1091,https://www.pastathessaloniki.com,775 Church Street,Thessaloniki,Greece,50678,55.029429,10.010515,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Pasta Szeged,"Quality italian restaurants services in Szeged, Hungary. Professional and reliable business serving the local community.",26,info@pastaszeged.com,+35-273-1599,https://www.pastaszeged.com,77 Church Street,Szeged,Hungary,44445,49.252742,-8.842632,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Roma Dublin,"Quality italian restaurants services in Dublin, Ireland. Professional and reliable business serving the local community.",26,info@romadublin.com,+80-538-6426,https://www.romadublin.com,990 High Street,Dublin,Ireland,32164,49.506219,28.078355,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Pasta Rome,"Quality italian restaurants services in Rome, Italy. Professional and reliable business serving the local community.",26,info@pastarome.com,+36-115-9041,https://www.pastarome.com,332 Church Street,Rome,Italy,79295,41.073731,0.271902,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Bella Liepāja,"Quality italian restaurants services in Liepāja, Latvia. Professional and reliable business serving the local community.",26,info@bellaliepāja.com,+63-493-2431,https://www.bellaliepāja.com,794 Queen Street,Liepāja,Latvia,51978,39.923597,20.155999,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Roma Šiauliai,"Quality italian restaurants services in Šiauliai, Lithuania. Professional and reliable business serving the local community.",26,info@romašiauliai.com,+66-595-9493,https://www.romašiauliai.com,193 Main Street,Šiauliai,Lithuania,75965,43.933956,9.054053,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Luxembourg City Trattoria,"Quality italian restaurants services in Luxembourg City, Luxembourg. Professional and reliable business serving the local community.",26,info@luxembourgcitytrattoria.com,+82-862-7575,https://www.luxembourgcitytrattoria.com,217 Church Street,Luxembourg City,Luxembourg,16220,55.082374,18.458881,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Pasta Valletta,"Quality italian restaurants services in Valletta, Malta. Professional and reliable business serving the local community.",26,info@pastavalletta.com,+86-667-7072,https://www.pastavalletta.com,4 Church Street,Valletta,Malta,94800,59.497274,10.320905,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Pasta Wrocław,"Quality italian restaurants services in Wrocław, Poland. Professional and reliable business serving the local community.",26,info@pastawrocław.com,+53-459-2607,https://www.pastawrocław.com,128 Main Street,Wrocław,Poland,88822,35.097587,29.268311,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Roma Timișoara,"Quality italian restaurants services in Timișoara, Romania. Professional and reliable business serving the local community.",26,info@romatimișoara.com,+89-849-5772,https://www.romatimișoara.com,977 Church Street,Timișoara,Romania,71555,64.391919,3.002247,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Pasta Žilina,"Quality italian restaurants services in Žilina, Slovakia. Professional and reliable business serving the local community.",26,info@pastažilina.com,+62-421-3970,https://www.pastažilina.com,295 King Street,Žilina,Slovakia,83084,47.222045,22.682646,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Roma Maribor,"Quality italian restaurants services in Maribor, Slovenia. Professional and reliable business serving the local community.",26,info@romamaribor.com,+98-461-6201,https://www.romamaribor.com,282 Church Street,Maribor,Slovenia,30279,54.362489,17.94717,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Bella Uppsala,"Quality italian restaurants services in Uppsala, Sweden. Professional and reliable business serving the local community.",26,info@bellauppsala.com,+55-922-5297,https://www.bellauppsala.com,472 Church Street,Uppsala,Sweden,61112,42.739639,17.988088,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Diamond Innsbruck,"Quality jewelry stores services in Innsbruck, Austria. Professional and reliable business serving the local community.",9,info@diamondinnsbruck.com,+42-776-7618,https://www.diamondinnsbruck.com,409 High Street,Innsbruck,Austria,19607,51.07846,-3.423157,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Sparkle Varna,"Quality jewelry stores services in Varna, Bulgaria. Professional and reliable business serving the local community.",9,info@sparklevarna.com,+97-973-7445,https://www.sparklevarna.com,788 High Street,Varna,Bulgaria,30175,57.483635,-5.078454,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Gold Zagreb,"Quality jewelry stores services in Zagreb, Croatia. Professional and reliable business serving the local community.",9,info@goldzagreb.com,+50-366-6093,https://www.goldzagreb.com,437 Main Street,Zagreb,Croatia,81433,64.138316,10.286744,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Jewelry Limassol,"Quality jewelry stores services in Limassol, Cyprus. Professional and reliable business serving the local community.",9,info@jewelrylimassol.com,+69-172-1994,https://www.jewelrylimassol.com,753 Queen Street,Limassol,Cyprus,83994,44.490185,-0.744631,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Gold Plzen,"Quality jewelry stores services in Plzen, Czech Republic. Professional and reliable business serving the local community.",9,info@goldplzen.com,+51-964-5727,https://www.goldplzen.com,7 Main Street,Plzen,Czech Republic,78843,57.910218,25.954174,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Gold Copenhagen,"Quality jewelry stores services in Copenhagen, Denmark. Professional and reliable business serving the local community.",9,info@goldcopenhagen.com,+56-143-9440,https://www.goldcopenhagen.com,34 Main Street,Copenhagen,Denmark,52265,49.844957,-4.023023,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Gold Narva,"Quality jewelry stores services in Narva, Estonia. Professional and reliable business serving the local community.",9,info@goldnarva.com,+61-343-7275,https://www.goldnarva.com,194 King Street,Narva,Estonia,48212,37.35361,2.922126,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Tampere Gems,"Quality jewelry stores services in Tampere, Finland. Professional and reliable business serving the local community.",9,info@tamperegems.com,+72-581-3061,https://www.tamperegems.com,490 King Street,Tampere,Finland,86640,66.051906,19.635316,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Thessaloniki Gems,"Quality jewelry stores services in Thessaloniki, Greece. Professional and reliable business serving the local community.",9,info@thessalonikigems.com,+53-824-5218,https://www.thessalonikigems.com,461 Main Street,Thessaloniki,Greece,26252,59.105902,17.745685,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Sparkle Pécs,"Quality jewelry stores services in Pécs, Hungary. Professional and reliable business serving the local community.",9,info@sparklepécs.com,+40-859-6251,https://www.sparklepécs.com,946 King Street,Pécs,Hungary,69318,64.405716,21.738262,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Sparkle Galway,"Quality jewelry stores services in Galway, Ireland. Professional and reliable business serving the local community.",9,info@sparklegalway.com,+67-836-6578,https://www.sparklegalway.com,759 King Street,Galway,Ireland,99564,43.522435,28.560385,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Jewelry Naples,"Quality jewelry stores services in Naples, Italy. Professional and reliable business serving the local community.",9,info@jewelrynaples.com,+66-533-6367,https://www.jewelrynaples.com,174 Queen Street,Naples,Italy,41991,45.104305,-6.035455,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Gold Liepāja,"Quality jewelry stores services in Liepāja, Latvia. Professional and reliable business serving the local community.",9,info@goldliepāja.com,+82-439-2671,https://www.goldliepāja.com,620 High Street,Liepāja,Latvia,95717,69.289093,11.582274,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Jewelry Vilnius,"Quality jewelry stores services in Vilnius, Lithuania. Professional and reliable business serving the local community.",9,info@jewelryvilnius.com,+31-838-5593,https://www.jewelryvilnius.com,720 Church Street,Vilnius,Lithuania,83050,69.629565,20.636519,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Differdange Gems,"Quality jewelry stores services in Differdange, Luxembourg. Professional and reliable business serving the local community.",9,info@differdangegems.com,+83-143-9439,https://www.differdangegems.com,580 King Street,Differdange,Luxembourg,69565,53.342654,10.025333,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Jewelry Birkirkara,"Quality jewelry stores services in Birkirkara, Malta. Professional and reliable business serving the local community.",9,info@jewelrybirkirkara.com,+68-946-7884,https://www.jewelrybirkirkara.com,714 High Street,Birkirkara,Malta,92606,50.418909,8.150457,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Warsaw Gems,"Quality jewelry stores services in Warsaw, Poland. Professional and reliable business serving the local community.",9,info@warsawgems.com,+34-107-5159,https://www.warsawgems.com,566 King Street,Warsaw,Poland,91331,60.570955,2.319179,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Jewelry Constanța,"Quality jewelry stores services in Constanța, Romania. Professional and reliable business serving the local community.",9,info@jewelryconstanța.com,+94-938-4229,https://www.jewelryconstanța.com,183 King Street,Constanța,Romania,87168,68.847837,-6.608575,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Jewelry Košice,"Quality jewelry stores services in Košice, Slovakia. Professional and reliable business serving the local community.",9,info@jewelrykošice.com,+58-388-1808,https://www.jewelrykošice.com,481 Main Street,Košice,Slovakia,77659,67.735998,4.497959,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Gold Ljubljana,"Quality jewelry stores services in Ljubljana, Slovenia. Professional and reliable business serving the local community.",9,info@goldljubljana.com,+40-189-9070,https://www.goldljubljana.com,161 Main Street,Ljubljana,Slovenia,41462,64.880463,0.301355,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Jewelry Malmö,"Quality jewelry stores services in Malmö, Sweden. Professional and reliable business serving the local community.",9,info@jewelrymalmö.com,+49-478-4304,https://www.jewelrymalmö.com,156 Queen Street,Malmö,Sweden,33506,49.573001,20.478334,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Justice Graz,"Quality legal services services in Graz, Austria. Professional and reliable business serving the local community.",6,info@justicegraz.com,+44-622-9531,https://www.justicegraz.com,205 High Street,Graz,Austria,40939,69.099186,19.91394,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Varna Associates,"Quality legal services services in Varna, Bulgaria. Professional and reliable business serving the local community.",6,info@varnaassociates.com,+85-427-8307,https://www.varnaassociates.com,276 Queen Street,Varna,Bulgaria,57892,42.346551,17.623788,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Split Associates,"Quality legal services services in Split, Croatia. Professional and reliable business serving the local community.",6,info@splitassociates.com,+30-252-5411,https://www.splitassociates.com,501 King Street,Split,Croatia,53391,53.473172,11.501368,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Law Paphos,"Quality legal services services in Paphos, Cyprus. Professional and reliable business serving the local community.",6,info@lawpaphos.com,+37-348-8631,https://www.lawpaphos.com,806 Queen Street,Paphos,Cyprus,20868,65.253751,-3.33243,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Legal Brno,"Quality legal services services in Brno, Czech Republic. Professional and reliable business serving the local community.",6,info@legalbrno.com,+61-332-8095,https://www.legalbrno.com,992 High Street,Brno,Czech Republic,20975,36.668966,18.869238,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Law Esbjerg,"Quality legal services services in Esbjerg, Denmark. Professional and reliable business serving the local community.",6,info@lawesbjerg.com,+56-350-8368,https://www.lawesbjerg.com,195 Queen Street,Esbjerg,Denmark,18269,35.89904,19.081323,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Rights Kohtla-Järve,"Quality legal services services in Kohtla-Järve, Estonia. Professional and reliable business serving the local community.",6,info@rightskohtla-järve.com,+90-162-8698,https://www.rightskohtla-järve.com,860 High Street,Kohtla-Järve,Estonia,79410,65.959771,10.778464,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
Legal Espoo,"Quality legal services services in Espoo, Finland. Professional and reliable business serving the local community.",6,info@legalespoo.com,+55-667-1994,https://www.legalespoo.com,915 Church Street,Espoo,Finland,57724,61.721585,2.77745,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Rights Thessaloniki,"Quality legal services services in Thessaloniki, Greece. Professional and reliable business serving the local community.",6,info@rightsthessaloniki.com,+79-433-5417,https://www.rightsthessaloniki.com,251 King Street,Thessaloniki,Greece,56665,39.784714,3.680081,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,false
Legal Budapest,"Quality legal services services in Budapest, Hungary. Professional and reliable business serving the local community.",6,info@legalbudapest.com,+58-994-6937,https://www.legalbudapest.com,525 Main Street,Budapest,Hungary,31102,37.950886,26.775475,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,9:00-17:00,10:00-16:00,Closed,true,true,false,true
