name,description,address,phone_number,website,email,category,city,country,postal_code,latitude,longitude,monday_hours,tuesday_hours,wednesday_hours,thursday_hours,friday_hours,saturday_hours,sunday_hours,is_active,is_public,is_featured
L'Heure du Singe,Professional bar services.,"4 Rue du Languedoc, 31000 Toulouse, France",09 61 09 12 61,http://www.heuredusinge.com/,info@lheuredusinge.com,Bars & Pubs,Toulouse,France,,43.594899,1.445202,,,,,,,,true,true,false
L'ORANGERIE Bijoux,Professional jewelry store services.,"Boutique Les Artpenteuses, 13 Rue Romarin, 69001 Lyon, France",,https://lorangeriebijoux.fr/,info@lorangeriebijoux.com,Jewelry Stores,Lyon,France,,45.769017,4.835282,,,,,,,,true,true,false
L'Odeur du Temps,Professional book store services.,"35 Rue Pavillon, 13001 Marseille, France",04 91 54 81 56,,info@lodeurdutemps.com,Bookstore,Marseille,France,,43.295131,5.376393,,,,,,,,true,true,false
L'Oiseau Vert,Professional brunch restaurant services.,"57 Bd Armand Duportal, 31000 Toulouse, France",05 61 38 46 55,https://www.oiseauvert.shop/,info@loiseauvert.com,Asian Restaurants,Toulouse,France,,43.609643,1.434692,,,,,,,,true,true,false
L'Oliveto,"Refined Italian antipasti, pasta & pizza at a stylish, gray-toned trattoria with a terrace.","38 Rue de Buci, 75006 Paris, France",01 46 33 91 15,http://www.loliveto-paris.fr/,info@loliveto.com,Italian Restaurants,Paris,France,,48.853387,2.335952,,,,,,,,true,true,false
L'Orangerie,"Artfully presented plant- & fish-based dishes in an elegant, bright space with a conservatory.","31 Av. George V, 75008 Paris, France",01 49 52 72 24,https://www.fourseasons.com/paris/dining/restaurants/l-orangerie/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-par-fab-mid-seo-na&utm_content=na-na&utm_term=na,info@lorangerie.com,Restaurant,Paris,France,,48.868884,2.300262,,,,,,,,true,true,false
L'Orient d'Or,"Regional fare from across China, including spicy Hunan dishes, in a fish tank-adorned dining room.","22 Rue de Trévise, 75009 Paris, France",01 48 00 07 73,http://lorientdor.fr/,info@lorientdor.com,Asian Restaurants,Paris,France,,48.873947,2.345442,,,,,,,,true,true,false
L'Os à Moëlle Toulouse,"Veteran eatery with exposed-brick walls, serving classic French dishes like cassoulet & foie gras.","14 Rue Roquelaine, 31000 Toulouse, France",05 61 63 19 30,https://www.losamoelletoulouse.com/,info@losamoelletoulouse.com,French Restaurants,Toulouse,France,,43.610543,1.445354,,,,,,,,true,true,false
L'Osteria,Professional italian restaurant services.,"Budapester Str. 38-50, 10787 Berlin, Germany",030 25794325,https://losteria.net/de/restaurants/restaurant/bikini-berlin/?utm_source=google&utm_medium=Yext,info@losteria.com,Italian Restaurants,Berlin,Germany,,52.505474,13.338407,,,,,,,,true,true,false
L'Osteria Del L'Astoria,Professional italian restaurant services.,"98 Cr Lieutaud, 13006 Marseille, France",09 80 68 08 48,https://l-osteria-del-l-astoria.eatbu.com/,info@losteriadellastoria.com,Italian Restaurants,Marseille,France,,43.291341,5.382835,,,,,,,,true,true,false
L'Osteria Lyon La Part-Dieu,Professional italian restaurant services.,"133 Rue Servient, 69003 Lyon, France",04 72 16 10 65,https://losteria.net/fr/,info@losterialyonlapartdieu.com,Italian Restaurants,Lyon,France,,45.761511,4.854221,,,,,,,,true,true,false
L'Osteria du Prado restaurant Marseille,Professional italian restaurant services.,"84 Av. du Prado, 13006 Marseille, France",06 16 58 81 24,https://www.losteriaduprado.fr/,info@losteriadupradorestaurantmarseille.com,Italian Restaurants,Marseille,France,,43.282191,5.38539,,,,,,,,true,true,false
L'abri du dragon,Professional chinese restaurant services.,"3 Rue Bugeaud, 69006 Lyon, France",09 85 24 98 80,http://www.labridudragon.fr/,info@labridudragon.com,Asian Restaurants,Lyon,France,,45.765864,4.841883,,,,,,,,true,true,false
L'animalari,Professional veterinary care services.,"Carrer de Sant Pere Més Baix, 73, Ciutat Vella, 08003 Barcelona, Spain",933 10 23 59,http://www.animalari.com/,info@lanimalari.com,Veterinary,Barcelona,Spain,,41.388891,2.179216,,,,,,,,true,true,false
L'atelier de Maud,Professional hair salon services.,"64 Rue Pierre-Paul Riquet, 31000 Toulouse, France",05 61 63 42 89,http://www.latelierdemaud.fr/,info@latelierdemaud.com,Beauty Salon,Toulouse,France,,43.606325,1.454087,,,,,,,,true,true,false
L'atelier du Corail,Professional jewelry store services.,"31 Rue du Panier, 13002 Marseille, France",06 28 92 20 22,http://latelierducorail.fr/,info@latelierducorail.com,Jewelry Stores,Marseille,France,,43.2994,5.367686,,,,,,,,true,true,false
L'autre Rive,Professional book store services.,"24 Av. Etienne Billières, 31300 Toulouse, France",05 61 31 92 65,https://www.librairie-autrerive.com/,info@lautrerive.com,Bookstore,Toulouse,France,,43.597411,1.427791,,,,,,,,true,true,false
L'escale 66,Professional clothing store services.,"66 Rue de la Pomme, 31000 Toulouse, France",05 34 33 69 37,,info@lescale66.com,Clothing Store,Toulouse,France,,43.603702,1.444941,,,,,,,,true,true,false
L'oro di Napoli Madrid,Professional pizza restaurant services.,"C. del Marqués Viudo de Pontejos, 13, Centro, 28012 Madrid, Spain",914 98 68 01,,info@lorodinapolimadrid.com,Pizza Restaurants,Madrid,Spain,,40.415682,-3.705655,,,,,,,,true,true,false
L'unic Bar,Professional bar services.,"11 Cr Jean Ballard, 13001 Marseille, France",04 91 33 45 84,,info@lunicbar.com,Bars & Pubs,Marseille,France,,43.292946,5.374925,,,,,,,,true,true,false
L'Àgora,"Massive, modern building for sports, concerts & other events at the City of Arts & Sciences complex.","C/ d'Eduardo Primo Yúfera, 1A, Quatre Carreres, 46013 València, Valencia, Spain",960 90 19 60,http://www.caixaforum.org/es/valencia,info@lagora.com,Tourist Attractions,Valencia,Spain,,39.453872,-0.34981,,,,,,,,true,true,false
L'Écume des Pages,Professional book store services.,"174 Bd Saint-Germain, 75006 Paris, France",01 45 48 54 48,https://www.ecumedespages.com/,info@lecumedespages.com,Bookstore,Paris,France,,48.854187,2.332393,,,,,,,,true,true,false
LA BELLA PIZZA,Professional pizza restaurant services.,"26 Pl. Notre Dame du Mont, 13006 Marseille, France",04 65 96 93 73,http://www.la-bella-pizza.fr/,info@labellapizza.com,Pizza Restaurants,Marseille,France,,43.291726,5.38429,,,,,,,,true,true,false
LA CANTINE DE MARSEILLE,"Creative Mediterranean dishes, tapas & rich desserts in a modern dining room with a large terrace.","27 Cr Honoré d'Estienne d'Orves, 13001 Marseille, France",04 91 33 37 08,http://www.la-cantine-de-marseille.fr/,info@lacantinedemarseille.com,Asian Restaurants,Marseille,France,,43.292375,5.37295,,,,,,,,true,true,false
"LA CRÈME DE LA CRÈME Breakfast, Brunch & Coffee","Cozy cafe with sidewalk tables serving crêpes, quiches & French pastries from breakfast onwards.","Las Setas, C. Regina, 1, Local 1, Casco Antiguo, 41003 Sevilla, Spain",,https://www.lacremedelacreme.es/,info@lacremedelacremebreakfastbrunchcoffee.com,Asian Restaurants,Las Palmas,Spain,,37.39429,-5.991801,,,,,,,,true,true,false
LA PIAZZA DES FRANGINS Restaurant,Professional pizza restaurant services.,"1 Pl. du Monument, 13011 Marseille, France",09 50 04 13 09,http://www.lapiazzadesfrangins.com/,info@lapiazzadesfranginsrestaurant.com,Pizza Restaurants,Marseille,France,,43.30093,5.510389,,,,,,,,true,true,false
LABALABUSTA,Professional mediterranean restaurant services.,"Carrer del Rosselló, 180, Eixample, 08008 Barcelona, Spain",648 12 41 79,https://www.instagram.com/labalabusta/?hl=es,info@labalabusta.com,Asian Restaurants,Barcelona,Spain,,41.392236,2.156192,,,,,,,,true,true,false
LASKAR DIAMOND JEWELLER,Professional jewelry store services.,"35 Av. Jules Cantini, 13006 Marseille, France",06 59 54 83 43,,info@laskardiamondjeweller.com,Jewelry Stores,Marseille,France,,43.284653,5.386317,,,,,,,,true,true,false
LATROUPE Prado Hostel Madrid,"Informal dorms & private rooms, some with balconies, in a casual hostel with a restaurant & a bar.","Paseo de las Delicias, 1, Arganzuela, 28045 Madrid, Spain",911 17 66 28,https://www.latroupe.com/es/latroupe-prado/hostel/,info@latroupepradohostelmadrid.com,Hotel,Madrid,Spain,,40.406848,-3.693066,,,,,,,,true,true,false
LAVADERO ATOCHA,Professional car wash services.,"P.º de Sta. María de la Cabeza, 40, Arganzuela, 28045 Madrid, Spain",919 28 88 15,https://www.lavaderoatocha.es/,info@lavaderoatocha.com,Automotive,Madrid,Spain,,40.404159,-3.696634,,,,,,,,true,true,false
LDLC Apple Lyon 6,Professional electronics store services.,"67 Rue Vendôme, 69006 Lyon, France",04 78 17 30 23,https://www.ldlc.com/magasins-ldlc/magasin-470113/69-ldlc-apple-lyon-6/,info@ldlcapplelyon6.com,Electronics Stores,Lyon,France,,45.771114,4.844727,,,,,,,,true,true,false
LDLC Lyon Cordeliers,Professional electronics store services.,"21 Rue Gentil, 69002 Lyon, France",04 72 52 37 60,http://ldlc.com/lyon-cordeliers,info@ldlclyoncordeliers.com,Electronics Stores,Lyon,France,,45.765051,4.836564,,,,,,,,true,true,false
LDLC Lyon Saxe Gambetta,Professional electronics store services.,"4 Av. Jean Jaurès, 69007 Lyon, France",04 82 90 20 90,https://www.ldlc.com/magasins-ldlc/magasin-470060/69-ldlc-lyon-saxe-gambetta/?utm_source=lyon-saxe&utm_campaign=GoogleMaps&utm_medium=SEO,info@ldlclyonsaxegambetta.com,Electronics Stores,Lyon,France,,45.753641,4.846626,,,,,,,,true,true,false
LDLC Lyon Vaise,Professional electronics store services.,"22-24 Rue de la Gare, 69009 Lyon, France",04 26 68 49 00,https://www.ldlc.com/magasins-ldlc/magasin-470024/69-ldlc-lyon-vaise/?utm_source=lyon&utm_campaign=GoogleMaps&utm_medium=SEO,info@ldlclyonvaise.com,Electronics Stores,Lyon,France,,45.778848,4.800647,,,,,,,,true,true,false
LDLC Paris,Professional electronics store services.,"12-14 Rue de l'Église, 75015 Paris, France",01 77 75 35 00,https://www.ldlc.com/magasins-ldlc/magasin-470021/75-ldlc-paris/?utm_source=paris&utm_campaign=GoogleMaps&utm_medium=SEO,info@ldlcparis.com,Electronics Stores,Paris,France,,48.8451,2.28548,,,,,,,,true,true,false
LDLC Paris Hôtel de Ville,Professional electronics store services.,"6 Bd de Sébastopol, 75004 Paris, France",01 77 72 77 23,https://www.ldlc.com/magasins-ldlc/magasin-470139/75-ldlc-paris-hotel-de-ville/,info@ldlcparishoteldeville.com,Electronics Stores,Paris,France,,48.858998,2.348719,,,,,,,,true,true,false
LDLC Toulouse Gramont,Professional electronics store services.,"5 Rue Henri Jansou, 31200 Toulouse, France",09 81 88 88 51,https://www.ldlc.com/magasins-ldlc/magasin-470042/31-ldlc-toulouse-gramont/?utm_source=toulouse&utm_campaign=GoogleMaps&utm_medium=SEO,info@ldlctoulousegramont.com,Electronics Stores,Toulouse,France,,43.632962,1.483712,,,,,,,,true,true,false
LE F2 Restaurant,"Contemporary bistro fare with fusion twists, plus tapas, among floral wallpaper & chandeliers.","2 Place de l'Hôpital, 28 Rue Louis Paufique, 69002 Lyon, France",04 78 82 22 22,https://www.lef2.com/,info@lef2restaurant.com,French Restaurants,Lyon,France,,45.759214,4.835797,,,,,,,,true,true,false
LEADER REAL ESTATE,Professional real estate agency services.,"Carrer de Linares, 6, L'Olivereta, 46018 València, Valencia, Spain",656 39 22 99,https://www.nashrealestate-leader.com/,info@leaderrealestate.com,Real Estate Agencies,Valencia,Spain,,39.468976,-0.392382,,,,,,,,true,true,false
LEIALTA Consultoría Empresarial y Social,Professional bank services.,"C/ de Bárbara de Braganza, 2, Escalera B, 2ºB, Centro, 28004 Madrid, Spain",910 21 24 34,https://www.leialta.com/,info@leialtaconsultoriaempresarialysocial.com,Bank,Madrid,Spain,,40.423624,-3.693852,,,,,,,,true,true,false
LEONARD Vintage Store,Hip second-hand clothing store with large windows stocking sporty labels & streetwear.,"19 Rue Hippolyte Flandrin, 69001 Lyon, France",,https://elephantvintage.com/,info@leonardvintagestore.com,Clothing Store,Lyon,France,,45.7676,4.830908,,,,,,,,true,true,false
LIBRAIRIE ALAZHAR,Professional book store services.,"24 Rue des Récolettes, 13001 Marseille, France",06 23 58 85 06,https://librairie-alazhar-a-marseille.sumupstore.com/,info@librairiealazhar.com,Bookstore,Marseille,France,,43.297426,5.377873,,,,,,,,true,true,false
LIBRAIRIE COMPTOIR DU REVE BD COMICS LITTÉRATURE MANGAS ROMANTASY,"Laid-back store selling a wide selection of manga, graphic novels & comic books.","25-34-36-40-42 Rue Charles de Rémusat, 31000 Toulouse, France",05 61 23 11 79,http://www.comptoirdureve.fr/,info@librairiecomptoirdurevebdcomicslitteraturemangasromantasy.com,Bookstore,Toulouse,France,,43.606511,1.444647,,,,,,,,true,true,false
LIFE International School,Professional school services.,"Sector Foresta, 1, Planta 1, 28760 Tres Cantos, Madrid, Spain",910 56 44 36,http://www.lifeschool.es/,info@lifeinternationalschool.com,Schools,Madrid,Spain,,40.613403,-3.709362,,,,,,,,true,true,false
LINA - Automobiles E. K.,Professional car dealer services.,"Werner-Otto-Straße 36, 22179 Hamburg, Germany",040 73434962,http://lina-automobile.de/,info@linaautomobilesek.com,Car Dealers,Hamburg,Germany,,53.59762,10.071072,,,,,,,,true,true,false
LINDEMANN'S,"Trendy lodging offering modern rooms with free Wi-Fi, plus a chic bar/lounge & a breakfast option.","Potsdamer Str. 171-173, 10783 Berlin, Germany",030 5268540,https://littlebighotels.com/hotel-berlin/lindemanns/,info@lindemanns.com,Hotel,Berlin,Germany,,52.493777,13.361353,,,,,,,,true,true,false
LISEAC (Lise Audit et Conseil),Professional consultant services.,"146 Rue Paradis, 13006 Marseille, France",06 21 86 31 79,,info@liseacliseauditetconseil.com,Business Consultants,Marseille,France,,43.287083,5.378815,,,,,,,,true,true,false
LITTLE FERN,"Chic, low-key daytime eatery offering New Zealand–inspired brunch fare, including many vegan dishes.","Carrer de Pere IV, 168, Sant Martí, 08005 Barcelona, Spain",938 08 93 17,http://www.littleferncafe.com/,info@littlefern.com,Asian Restaurants,Barcelona,Spain,,41.402344,2.197526,,,,,,,,true,true,false
LM Lawyers Valencia,Professional lawyer services.,"Gran Via del Marqués del Túria, 49, 1, L'Eixample, 46005 València, Valencia, Spain",,https://www.abogadaluzmosquera.com/,info@lmlawyersvalencia.com,Legal Services,Valencia,Spain,,39.46734,-0.368814,,,,,,,,true,true,false
LOCA BARCELONA,Professional real estate agency services.,"Carrer d'Aragó, 259 Principal, 2b, L'Eixample, 08007 Barcelona, Spain",934 67 52 67,https://www.locabarcelona.com/es/?utm_source=google&utm_medium=mybusiness&utm_campaign=arago,info@locabarcelona.com,Real Estate Agencies,Barcelona,Spain,,41.391859,2.16403,,,,,,,,true,true,false
LOKMAM KÖZ,"Meze platters & grilled meat dishes, plus Turkish pastries, in a hip, modern space.","Susannenstraße 16 Ecke, Bartelsstraße 43, 20357 Hamburg, Germany",040 4322527,https://lokmam.de/,info@lokmamkoz.com,Asian Restaurants,Hamburg,Germany,,53.56244,9.963953,,,,,,,,true,true,false
LORANG AVOCATS,Professional lawyer services.,"54 Rue de Brest 3ème étage, 69002 Lyon, France",04 27 86 14 00,http://www.avocat-lorang.com/,info@lorangavocats.com,Legal Services,Lyon,France,,45.761467,4.83326,,,,,,,,true,true,false
LOUKIL RENARD ASSOCIÉS - Avocat en Droit International Privé - Nationalité - Famille,Professional lawyer services.,"55 Av. de Versailles, 75016 Paris, France",01 42 24 76 76,https://loukil.digital-avocat.fr/,info@loukilrenardassociesavocatendroitinternationalprivenationalitefamille.com,Legal Services,Paris,France,,48.84789,2.274488,,,,,,,,true,true,false
LU CARS GARAGE EUROREPAR Car Service,Professional car repair services.,"7 Bd des Alpes, 13012 Marseille, France",04 91 49 66 56,https://www.eurorepar.fr/garage-lucars-marseille-4170.html,info@lucarsgarageeuroreparcarservice.com,Auto Repair,Marseille,France,,43.30362,5.414939,,,,,,,,true,true,false
LUCKY ONE,Professional jewelry store services.,"66 Av. des Champs-Élysées, 75008 Paris, France",01 71 75 94 66,https://www.luckyonebijoux.com/,info@luckyone.com,Jewelry Stores,Paris,France,,48.870916,2.305427,,,,,,,,true,true,false
LULLI Lyon,Professional clothing store services.,"5 Rue des Quatre Chapeaux, 69002 Lyon, France",04 88 00 89 89,https://www.lulli-sur-la-toile.com/toutes-nos-boutiques-mode/boutique-mode-lyon,info@lullilyon.com,Clothing Store,Lyon,France,,45.762576,4.834723,,,,,,,,true,true,false
LULLI Marseille 1er,Professional clothing store services.,"33 Rue Francis Davso, 13001 Marseille, France",09 71 29 36 64,https://www.lulli-sur-la-toile.com/toutes-nos-boutiques-mode/boutique-mode-marseille,info@lullimarseille1er.com,Clothing Store,Marseille,France,,43.293316,5.377308,,,,,,,,true,true,false
LUMAS Galerie Berlin-Mitte,Professional art gallery services.,"Rosenthaler Straße 40/41 Die Hackeschen Höfe, Hof, II, 10178 Berlin, Germany",030 28040373,https://www.lumas.de/galerien/berlin-mitte/,info@lumasgalerieberlinmitte.com,Art Galleries,Berlin,Germany,,52.524018,13.4024,,,,,,,,true,true,false
LUMAS Galerie Hamburg,Professional art gallery services.,"Kaufmannshaus, Große Bleichen 31, 20354 Hamburg, Germany",040 38904860,https://www.lumas.de/galerien/hamburg/,info@lumasgaleriehamburg.com,Art Galleries,Hamburg,Germany,,53.552245,9.988601,,,,,,,,true,true,false
LUTECIA Automobiles,Professional car repair services.,"10 Rue Greneta, 75002 Paris, France",01 84 85 17 25,,info@luteciaautomobiles.com,Auto Repair,Paris,France,,48.865458,2.352551,,,,,,,,true,true,false
La 3 Club Valencia,Dance parties with indie & techno records played by guest DJs in 2 rooms with elaborate lighting.,"Av. de Blasco Ibáñez, 111, Algirós, 46022 València, Valencia, Spain",,https://la3club.com/,info@la3clubvalencia.com,Entertainment & Nightlife,Valencia,Spain,,39.473577,-0.344585,,,,,,,,true,true,false
La 73 Cocktail Bar Valencia,Professional bar services.,"Carrer Serrano Morales, 2, L'Eixample, 46004 València, Valencia, Spain",674 42 63 51,https://www.instagram.com/la73_vlc?igsh=eDkyZDVjZXJrOTlx&utm_source=qr,info@la73cocktailbarvalencia.com,Bars & Pubs,Valencia,Spain,,39.468813,-0.365464,,,,,,,,true,true,false
La Almoina Archaeological Museum,Modern archeological museum featuring a variety of artifacts plus ancient ruins such as Roman baths.,"La Almoina, Pl. de Dècim Juni Brut, s/n, Ciutat Vella, 46003 València, Valencia, Spain",962 08 41 73,https://www.valencia.es/ayuntamiento/almoina08.nsf/vDocumentosTituloAux/Introducci%C3%B3n?opendocument&lang=1&nivel=2,info@laalmoinaarchaeologicalmuseum.com,Tourist Attractions,Valencia,Spain,,39.476255,-0.374159,,,,,,,,true,true,false
